file,label,result,total_moves,termination,total_time_white,total_time_black,avg_time_white,avg_time_black
metrics_minimax_nn_d3_vs_stockfish_sk8_g2_orig.jsonl,minimax_nn_d3_vs_stockfish_sk8,1-0,81,checkmate,679.1727,1.3336,16.5652,0.0333
metrics_minimax_nn_d3_vs_stockfish_sk8_g3_orig.jsonl,minimax_nn_d3_vs_stockfish_sk8,1/2-1/2,78,draw_3fold_claim,404.8363,1.6393,10.3804,0.042
metrics_minimax_nn_d3_vs_stockfish_sk8_g4_orig.jsonl,minimax_nn_d3_vs_stockfish_sk8,1/2-1/2,290,draw_3fold_claim,952.5909,2.3713,6.5696,0.0164
metrics_minimax_nn_d3_vs_stockfish_sk8_g5_orig.jsonl,minimax_nn_d3_vs_stockfish_sk8,1/2-1/2,197,draw_3fold_claim,1134.3145,2.2833,11.4577,0.0233
metrics_minimax_nn_d3_vs_stockfish_sk8_g6_orig.jsonl,minimax_nn_d3_vs_stockfish_sk8,1/2-1/2,88,draw_3fold_claim,392.414,1.1172,8.9185,0.0254
metrics_minimax_nn_d3_vs_stockfish_sk8_g7_orig.jsonl,minimax_nn_d3_vs_stockfish_sk8,1/2-1/2,119,draw_3fold_claim,421.7474,1.5608,7.0291,0.0265
metrics_minimax_nn_d3_vs_stockfish_sk8_g8_orig.jsonl,minimax_nn_d3_vs_stockfish_sk8,1/2-1/2,105,draw_3fold_claim,542.5764,1.8794,10.2373,0.0361
metrics_minimax_nn_d3_vs_stockfish_sk8_g9_orig.jsonl,minimax_nn_d3_vs_stockfish_sk8,1/2-1/2,145,draw_3fold_claim,774.3753,1.5924,10.6079,0.0221
metrics_minimax_trad_d4_vs_stockfish_sk10_g10_orig.jsonl,minimax_trad_d4_vs_stockfish_sk10,0-1,56,checkmate,20.1543,0.6908,0.7198,0.0247
metrics_minimax_trad_d4_vs_stockfish_sk10_g11_swap.jsonl,minimax_trad_d4_vs_stockfish_sk10,1-0,153,checkmate,1.2272,45.4805,0.0159,0.5984
metrics_minimax_trad_d4_vs_stockfish_sk10_g12_swap.jsonl,minimax_trad_d4_vs_stockfish_sk10,1-0,37,checkmate,0.3904,16.1966,0.0205,0.8998
metrics_minimax_trad_d4_vs_stockfish_sk10_g13_swap.jsonl,minimax_trad_d4_vs_stockfish_sk10,1-0,89,checkmate,0.8008,32.8695,0.0178,0.747
metrics_minimax_trad_d4_vs_stockfish_sk10_g14_swap.jsonl,minimax_trad_d4_vs_stockfish_sk10,1/2-1/2,212,draw_3fold_claim,1.5888,69.651,0.015,0.6571
metrics_minimax_trad_d4_vs_stockfish_sk10_g15_swap.jsonl,minimax_trad_d4_vs_stockfish_sk10,1-0,53,checkmate,0.7992,39.6255,0.0296,1.5241
metrics_minimax_trad_d4_vs_stockfish_sk10_g16_swap.jsonl,minimax_trad_d4_vs_stockfish_sk10,1/2-1/2,119,draw_3fold_claim,1.1372,32.4602,0.019,0.5502
metrics_minimax_trad_d4_vs_stockfish_sk10_g17_swap.jsonl,minimax_trad_d4_vs_stockfish_sk10,1-0,43,checkmate,0.4851,33.7622,0.022,1.6077
metrics_minimax_trad_d4_vs_stockfish_sk10_g18_swap.jsonl,minimax_trad_d4_vs_stockfish_sk10,1/2-1/2,85,draw_3fold_claim,1.2681,44.9401,0.0295,1.07
metrics_minimax_trad_d4_vs_stockfish_sk10_g19_swap.jsonl,minimax_trad_d4_vs_stockfish_sk10,1-0,81,checkmate,0.4998,69.3684,0.0122,1.7342
metrics_minimax_trad_d4_vs_stockfish_sk10_g1_orig.jsonl,minimax_trad_d4_vs_stockfish_sk10,0-1,132,checkmate,51.9017,1.2072,0.7864,0.0183
metrics_minimax_trad_d4_vs_stockfish_sk10_g20_swap.jsonl,minimax_trad_d4_vs_stockfish_sk10,1-0,69,checkmate,0.9312,26.4098,0.0266,0.7768
metrics_minimax_trad_d4_vs_stockfish_sk10_g2_orig.jsonl,minimax_trad_d4_vs_stockfish_sk10,0-1,102,checkmate,46.9614,0.8813,0.9208,0.0173
metrics_minimax_trad_d4_vs_stockfish_sk10_g3_orig.jsonl,minimax_trad_d4_vs_stockfish_sk10,0-1,66,checkmate,46.2259,0.2986,1.4008,0.009
metrics_minimax_trad_d4_vs_stockfish_sk10_g4_orig.jsonl,minimax_trad_d4_vs_stockfish_sk10,1/2-1/2,137,draw_3fold_claim,33.9097,1.5222,0.4914,0.0224
metrics_minimax_trad_d4_vs_stockfish_sk10_g5_orig.jsonl,minimax_trad_d4_vs_stockfish_sk10,0-1,76,checkmate,50.003,0.8911,1.3159,0.0234
metrics_minimax_trad_d4_vs_stockfish_sk10_g6_orig.jsonl,minimax_trad_d4_vs_stockfish_sk10,1/2-1/2,83,draw_3fold_claim,37.5496,0.6285,0.894,0.0153
metrics_minimax_trad_d4_vs_stockfish_sk10_g7_orig.jsonl,minimax_trad_d4_vs_stockfish_sk10,1/2-1/2,81,draw_3fold_claim,60.331,1.4878,1.4715,0.0372
metrics_minimax_trad_d4_vs_stockfish_sk10_g8_orig.jsonl,minimax_trad_d4_vs_stockfish_sk10,0-1,100,checkmate,56.8685,0.7953,1.1374,0.0159
metrics_minimax_trad_d4_vs_stockfish_sk10_g9_orig.jsonl,minimax_trad_d4_vs_stockfish_sk10,1/2-1/2,45,draw_3fold_claim,35.2678,1.0505,1.5334,0.0477
metrics_minimax_trad_d4_vs_stockfish_sk13_g10_orig.jsonl,minimax_trad_d4_vs_stockfish_sk13,0-1,108,checkmate,43.9183,1.2009,0.8133,0.0222
metrics_minimax_trad_d4_vs_stockfish_sk13_g11_swap.jsonl,minimax_trad_d4_vs_stockfish_sk13,1/2-1/2,110,draw_3fold_claim,0.6684,39.6234,0.0122,0.7204
metrics_minimax_trad_d4_vs_stockfish_sk13_g12_swap.jsonl,minimax_trad_d4_vs_stockfish_sk13,1-0,75,checkmate,0.5899,45.871,0.0155,1.2398
metrics_minimax_trad_d4_vs_stockfish_sk13_g13_swap.jsonl,minimax_trad_d4_vs_stockfish_sk13,1-0,81,checkmate,0.532,28.7374,0.013,0.7184
metrics_minimax_trad_d4_vs_stockfish_sk13_g14_swap.jsonl,minimax_trad_d4_vs_stockfish_sk13,1-0,75,checkmate,0.5663,35.5508,0.0149,0.9608
metrics_minimax_trad_d4_vs_stockfish_sk13_g15_swap.jsonl,minimax_trad_d4_vs_stockfish_sk13,1/2-1/2,228,draw_3fold_claim,1.6556,61.9859,0.0145,0.5437
metrics_minimax_trad_d4_vs_stockfish_sk13_g16_swap.jsonl,minimax_trad_d4_vs_stockfish_sk13,1/2-1/2,44,draw_3fold_claim,0.5136,40.1623,0.0233,1.8256
metrics_minimax_trad_d4_vs_stockfish_sk13_g17_swap.jsonl,minimax_trad_d4_vs_stockfish_sk13,1-0,85,checkmate,0.7171,41.194,0.0167,0.9808
metrics_minimax_trad_d4_vs_stockfish_sk13_g18_swap.jsonl,minimax_trad_d4_vs_stockfish_sk13,1-0,67,checkmate,0.6754,43.4315,0.0199,1.3161
metrics_minimax_trad_d4_vs_stockfish_sk13_g19_swap.jsonl,minimax_trad_d4_vs_stockfish_sk13,1-0,163,checkmate,1.2401,34.2496,0.0151,0.4228
metrics_minimax_trad_d4_vs_stockfish_sk13_g1_orig.jsonl,minimax_trad_d4_vs_stockfish_sk13,0-1,82,checkmate,37.9899,0.792,0.9266,0.0193
metrics_minimax_trad_d4_vs_stockfish_sk13_g20_swap.jsonl,minimax_trad_d4_vs_stockfish_sk13,1/2-1/2,182,draw_3fold_claim,1.7885,37.3716,0.0197,0.4107
metrics_minimax_trad_d4_vs_stockfish_sk13_g2_orig.jsonl,minimax_trad_d4_vs_stockfish_sk13,0-1,82,checkmate,25.6054,1.3668,0.6245,0.0333
metrics_minimax_trad_d4_vs_stockfish_sk13_g3_orig.jsonl,minimax_trad_d4_vs_stockfish_sk13,0-1,130,checkmate,44.5093,0.4974,0.6848,0.0077
metrics_minimax_trad_d4_vs_stockfish_sk13_g4_orig.jsonl,minimax_trad_d4_vs_stockfish_sk13,0-1,112,checkmate,34.2844,0.945,0.6122,0.0169
metrics_minimax_trad_d4_vs_stockfish_sk13_g5_orig.jsonl,minimax_trad_d4_vs_stockfish_sk13,0-1,128,checkmate,64.14,1.2026,1.0022,0.0188
metrics_minimax_trad_d4_vs_stockfish_sk13_g6_orig.jsonl,minimax_trad_d4_vs_stockfish_sk13,0-1,132,checkmate,70.9598,1.2882,1.0751,0.0195
metrics_minimax_trad_d4_vs_stockfish_sk13_g7_orig.jsonl,minimax_trad_d4_vs_stockfish_sk13,1/2-1/2,101,draw_3fold_claim,42.3275,1.0746,0.83,0.0215
metrics_minimax_trad_d4_vs_stockfish_sk13_g8_orig.jsonl,minimax_trad_d4_vs_stockfish_sk13,0-1,156,checkmate,63.6095,1.463,0.8155,0.0188
metrics_minimax_trad_d4_vs_stockfish_sk13_g9_orig.jsonl,minimax_trad_d4_vs_stockfish_sk13,0-1,212,checkmate,84.8616,1.6793,0.8006,0.0158
metrics_minimax_trad_d4_vs_stockfish_sk15_g10_orig.jsonl,minimax_trad_d4_vs_stockfish_sk15,0-1,146,checkmate,46.4256,0.9882,0.636,0.0135
metrics_minimax_trad_d4_vs_stockfish_sk15_g11_swap.jsonl,minimax_trad_d4_vs_stockfish_sk15,1-0,35,checkmate,0.3381,12.7475,0.0188,0.7499
metrics_minimax_trad_d4_vs_stockfish_sk15_g12_swap.jsonl,minimax_trad_d4_vs_stockfish_sk15,1-0,147,checkmate,1.1086,55.4928,0.015,0.7602
metrics_minimax_trad_d4_vs_stockfish_sk15_g13_swap.jsonl,minimax_trad_d4_vs_stockfish_sk15,1-0,95,checkmate,0.719,44.2222,0.015,0.9409
metrics_minimax_trad_d4_vs_stockfish_sk15_g14_swap.jsonl,minimax_trad_d4_vs_stockfish_sk15,1-0,69,checkmate,0.7067,44.8129,0.0202,1.318
metrics_minimax_trad_d4_vs_stockfish_sk15_g15_swap.jsonl,minimax_trad_d4_vs_stockfish_sk15,1/2-1/2,62,draw_3fold_claim,0.7755,30.6278,0.025,0.988
metrics_minimax_trad_d4_vs_stockfish_sk15_g16_swap.jsonl,minimax_trad_d4_vs_stockfish_sk15,1-0,93,checkmate,0.9373,45.2396,0.0199,0.9835
metrics_minimax_trad_d4_vs_stockfish_sk15_g17_swap.jsonl,minimax_trad_d4_vs_stockfish_sk15,1-0,135,checkmate,1.6978,70.6406,0.025,1.0543
metrics_minimax_trad_d4_vs_stockfish_sk15_g18_swap.jsonl,minimax_trad_d4_vs_stockfish_sk15,1-0,215,checkmate,1.1048,81.517,0.0102,0.7618
metrics_minimax_trad_d4_vs_stockfish_sk15_g19_swap.jsonl,minimax_trad_d4_vs_stockfish_sk15,1-0,121,checkmate,0.6815,56.9821,0.0112,0.9497
metrics_minimax_trad_d4_vs_stockfish_sk15_g1_orig.jsonl,minimax_trad_d4_vs_stockfish_sk15,1/2-1/2,51,draw_3fold_claim,34.1799,0.5772,1.3146,0.0231
metrics_minimax_trad_d4_vs_stockfish_sk15_g20_swap.jsonl,minimax_trad_d4_vs_stockfish_sk15,1-0,139,checkmate,2.0506,45.4759,0.0293,0.6591
metrics_minimax_trad_d4_vs_stockfish_sk15_g2_orig.jsonl,minimax_trad_d4_vs_stockfish_sk15,1/2-1/2,88,draw_3fold_claim,51.233,1.034,1.1644,0.0235
metrics_minimax_trad_d4_vs_stockfish_sk15_g3_orig.jsonl,minimax_trad_d4_vs_stockfish_sk15,0-1,64,checkmate,27.6067,0.2643,0.8627,0.0083
metrics_minimax_trad_d4_vs_stockfish_sk15_g4_orig.jsonl,minimax_trad_d4_vs_stockfish_sk15,0-1,158,checkmate,75.3929,1.0425,0.9543,0.0132
metrics_minimax_trad_d4_vs_stockfish_sk15_g5_orig.jsonl,minimax_trad_d4_vs_stockfish_sk15,0-1,66,checkmate,40.2322,0.8168,1.2192,0.0248
metrics_minimax_trad_d4_vs_stockfish_sk15_g6_orig.jsonl,minimax_trad_d4_vs_stockfish_sk15,0-1,68,checkmate,43.2478,0.8827,1.272,0.026
metrics_minimax_trad_d4_vs_stockfish_sk15_g7_orig.jsonl,minimax_trad_d4_vs_stockfish_sk15,1/2-1/2,145,draw_3fold_claim,43.0736,1.935,0.59,0.0269
metrics_minimax_trad_d4_vs_stockfish_sk15_g8_orig.jsonl,minimax_trad_d4_vs_stockfish_sk15,1/2-1/2,105,draw_3fold_claim,57.826,0.9388,1.0911,0.0181
metrics_minimax_trad_d4_vs_stockfish_sk15_g9_orig.jsonl,minimax_trad_d4_vs_stockfish_sk15,0-1,124,checkmate,41.4717,0.8152,0.6689,0.0131
metrics_minimax_trad_d4_vs_stockfish_sk1_g10_orig.jsonl,minimax_trad_d4_vs_stockfish_sk1,1-0,109,checkmate,43.8975,3.1843,0.7981,0.059
metrics_minimax_trad_d4_vs_stockfish_sk1_g11_swap.jsonl,minimax_trad_d4_vs_stockfish_sk1,0-1,96,checkmate,1.491,50.6014,0.0311,1.0542
metrics_minimax_trad_d4_vs_stockfish_sk1_g12_swap.jsonl,minimax_trad_d4_vs_stockfish_sk1,0-1,44,checkmate,0.98,21.5774,0.0445,0.9808
metrics_minimax_trad_d4_vs_stockfish_sk1_g13_swap.jsonl,minimax_trad_d4_vs_stockfish_sk1,0-1,58,checkmate,0.6616,41.0226,0.0228,1.4146
metrics_minimax_trad_d4_vs_stockfish_sk1_g14_swap.jsonl,minimax_trad_d4_vs_stockfish_sk1,0-1,104,checkmate,1.9157,75.8256,0.0368,1.4582
metrics_minimax_trad_d4_vs_stockfish_sk1_g15_swap.jsonl,minimax_trad_d4_vs_stockfish_sk1,0-1,50,checkmate,0.8353,29.0414,0.0334,1.1617
metrics_minimax_trad_d4_vs_stockfish_sk1_g16_swap.jsonl,minimax_trad_d4_vs_stockfish_sk1,0-1,64,checkmate,0.8437,32.6939,0.0264,1.0217
metrics_minimax_trad_d4_vs_stockfish_sk1_g17_swap.jsonl,minimax_trad_d4_vs_stockfish_sk1,0-1,68,checkmate,0.7874,35.827,0.0232,1.0537
metrics_minimax_trad_d4_vs_stockfish_sk1_g18_swap.jsonl,minimax_trad_d4_vs_stockfish_sk1,0-1,88,checkmate,1.6092,53.0027,0.0366,1.2046
metrics_minimax_trad_d4_vs_stockfish_sk1_g19_swap.jsonl,minimax_trad_d4_vs_stockfish_sk1,0-1,40,checkmate,0.4817,44.5007,0.0241,2.225
metrics_minimax_trad_d4_vs_stockfish_sk1_g1_orig.jsonl,minimax_trad_d4_vs_stockfish_sk1,1-0,9,checkmate,6.5742,0.151,1.3148,0.0378
metrics_minimax_trad_d4_vs_stockfish_sk1_g20_swap.jsonl,minimax_trad_d4_vs_stockfish_sk1,0-1,58,checkmate,0.9979,24.514,0.0344,0.8453
metrics_minimax_trad_d4_vs_stockfish_sk1_g2_orig.jsonl,minimax_trad_d4_vs_stockfish_sk1,1-0,79,checkmate,67.8272,0.5318,1.6957,0.0136
metrics_minimax_trad_d4_vs_stockfish_sk1_g3_orig.jsonl,minimax_trad_d4_vs_stockfish_sk1,1-0,117,checkmate,84.6815,2.2929,1.4353,0.0395
metrics_minimax_trad_d4_vs_stockfish_sk1_g4_orig.jsonl,minimax_trad_d4_vs_stockfish_sk1,1-0,81,checkmate,61.5286,2.1431,1.5007,0.0536
metrics_minimax_trad_d4_vs_stockfish_sk1_g5_orig.jsonl,minimax_trad_d4_vs_stockfish_sk1,1/2-1/2,76,draw_3fold_claim,23.4005,1.1379,0.6158,0.0299
metrics_minimax_trad_d4_vs_stockfish_sk1_g6_orig.jsonl,minimax_trad_d4_vs_stockfish_sk1,1-0,69,checkmate,31.7807,1.4833,0.908,0.0436
metrics_minimax_trad_d4_vs_stockfish_sk1_g7_orig.jsonl,minimax_trad_d4_vs_stockfish_sk1,1-0,39,checkmate,14.8451,0.1862,0.7423,0.0098
metrics_minimax_trad_d4_vs_stockfish_sk1_g8_orig.jsonl,minimax_trad_d4_vs_stockfish_sk1,1-0,25,checkmate,12.8697,0.5165,0.99,0.043
metrics_minimax_trad_d4_vs_stockfish_sk1_g9_orig.jsonl,minimax_trad_d4_vs_stockfish_sk1,1-0,65,checkmate,26.7528,0.7468,0.8107,0.0233
metrics_minimax_trad_d4_vs_stockfish_sk20_g10_orig.jsonl,minimax_trad_d4_vs_stockfish_sk20,0-1,126,checkmate,33.3421,0.3667,0.5292,0.0058
metrics_minimax_trad_d4_vs_stockfish_sk20_g11_swap.jsonl,minimax_trad_d4_vs_stockfish_sk20,1/2-1/2,97,draw_3fold_claim,0.2691,42.3179,0.0055,0.8816
metrics_minimax_trad_d4_vs_stockfish_sk20_g12_swap.jsonl,minimax_trad_d4_vs_stockfish_sk20,1-0,83,checkmate,0.2036,44.6993,0.0048,1.0902
metrics_minimax_trad_d4_vs_stockfish_sk20_g13_swap.jsonl,minimax_trad_d4_vs_stockfish_sk20,1/2-1/2,146,draw_3fold_claim,0.336,52.1823,0.0046,0.7148
metrics_minimax_trad_d4_vs_stockfish_sk20_g14_swap.jsonl,minimax_trad_d4_vs_stockfish_sk20,1-0,33,checkmate,0.1412,37.5969,0.0083,2.3498
metrics_minimax_trad_d4_vs_stockfish_sk20_g15_swap.jsonl,minimax_trad_d4_vs_stockfish_sk20,1-0,101,checkmate,0.282,50.8578,0.0055,1.0172
metrics_minimax_trad_d4_vs_stockfish_sk20_g16_swap.jsonl,minimax_trad_d4_vs_stockfish_sk20,1/2-1/2,130,draw_3fold_claim,0.3306,27.8422,0.0051,0.4283
metrics_minimax_trad_d4_vs_stockfish_sk20_g17_swap.jsonl,minimax_trad_d4_vs_stockfish_sk20,1-0,121,checkmate,0.2832,37.094,0.0046,0.6182
metrics_minimax_trad_d4_vs_stockfish_sk20_g18_swap.jsonl,minimax_trad_d4_vs_stockfish_sk20,1-0,89,checkmate,0.2342,48.6216,0.0052,1.105
metrics_minimax_trad_d4_vs_stockfish_sk20_g19_swap.jsonl,minimax_trad_d4_vs_stockfish_sk20,1/2-1/2,136,draw_3fold_claim,0.3984,34.3593,0.0059,0.5053
metrics_minimax_trad_d4_vs_stockfish_sk20_g1_orig.jsonl,minimax_trad_d4_vs_stockfish_sk20,1/2-1/2,83,draw_3fold_claim,37.8073,0.2874,0.9002,0.007
metrics_minimax_trad_d4_vs_stockfish_sk20_g20_swap.jsonl,minimax_trad_d4_vs_stockfish_sk20,1/2-1/2,44,draw_3fold_claim,0.198,18.3847,0.009,0.8357
metrics_minimax_trad_d4_vs_stockfish_sk20_g2_orig.jsonl,minimax_trad_d4_vs_stockfish_sk20,0-1,114,checkmate,83.0049,0.3125,1.4562,0.0055
metrics_minimax_trad_d4_vs_stockfish_sk20_g3_orig.jsonl,minimax_trad_d4_vs_stockfish_sk20,0-1,50,checkmate,36.1553,0.1121,1.4462,0.0045
metrics_minimax_trad_d4_vs_stockfish_sk20_g4_orig.jsonl,minimax_trad_d4_vs_stockfish_sk20,0-1,182,checkmate,41.038,0.4414,0.451,0.0049
metrics_minimax_trad_d4_vs_stockfish_sk20_g5_orig.jsonl,minimax_trad_d4_vs_stockfish_sk20,0-1,60,checkmate,40.0384,0.2089,1.3346,0.007
metrics_minimax_trad_d4_vs_stockfish_sk20_g6_orig.jsonl,minimax_trad_d4_vs_stockfish_sk20,0-1,72,checkmate,60.0889,0.2472,1.6691,0.0069
metrics_minimax_trad_d4_vs_stockfish_sk20_g7_orig.jsonl,minimax_trad_d4_vs_stockfish_sk20,0-1,58,checkmate,33.8249,0.2697,1.1664,0.0093
metrics_minimax_trad_d4_vs_stockfish_sk20_g8_orig.jsonl,minimax_trad_d4_vs_stockfish_sk20,0-1,120,checkmate,43.1496,0.4064,0.7192,0.0068
metrics_minimax_trad_d4_vs_stockfish_sk20_g9_orig.jsonl,minimax_trad_d4_vs_stockfish_sk20,1/2-1/2,95,draw_3fold_claim,53.2408,0.4412,1.1092,0.0094
metrics_minimax_trad_d4_vs_stockfish_sk3_g10_orig.jsonl,minimax_trad_d4_vs_stockfish_sk3,1-0,61,checkmate,27.8438,0.5751,0.8982,0.0192
metrics_minimax_trad_d4_vs_stockfish_sk3_g11_swap.jsonl,minimax_trad_d4_vs_stockfish_sk3,0-1,144,checkmate,2.3244,98.4427,0.0323,1.3673
metrics_minimax_trad_d4_vs_stockfish_sk3_g12_swap.jsonl,minimax_trad_d4_vs_stockfish_sk3,0-1,66,checkmate,1.2347,27.9058,0.0374,0.8456
metrics_minimax_trad_d4_vs_stockfish_sk3_g13_swap.jsonl,minimax_trad_d4_vs_stockfish_sk3,1/2-1/2,183,draw_3fold_claim,1.813,72.5643,0.0197,0.7974
metrics_minimax_trad_d4_vs_stockfish_sk3_g14_swap.jsonl,minimax_trad_d4_vs_stockfish_sk3,0-1,58,checkmate,0.7826,39.0409,0.027,1.3462
metrics_minimax_trad_d4_vs_stockfish_sk3_g15_swap.jsonl,minimax_trad_d4_vs_stockfish_sk3,0-1,50,checkmate,0.6455,34.0357,0.0258,1.3614
metrics_minimax_trad_d4_vs_stockfish_sk3_g16_swap.jsonl,minimax_trad_d4_vs_stockfish_sk3,0-1,182,checkmate,1.9276,157.726,0.0212,1.7333
metrics_minimax_trad_d4_vs_stockfish_sk3_g17_swap.jsonl,minimax_trad_d4_vs_stockfish_sk3,1/2-1/2,292,draw_3fold_claim,2.0073,76.3441,0.0137,0.5229
metrics_minimax_trad_d4_vs_stockfish_sk3_g18_swap.jsonl,minimax_trad_d4_vs_stockfish_sk3,1/2-1/2,119,draw_3fold_claim,1.8762,98.061,0.0313,1.6621
metrics_minimax_trad_d4_vs_stockfish_sk3_g19_swap.jsonl,minimax_trad_d4_vs_stockfish_sk3,0-1,80,checkmate,2.2028,41.5152,0.0551,1.0379
metrics_minimax_trad_d4_vs_stockfish_sk3_g1_orig.jsonl,minimax_trad_d4_vs_stockfish_sk3,1-0,25,checkmate,23.4402,0.2444,1.8031,0.0204
metrics_minimax_trad_d4_vs_stockfish_sk3_g20_swap.jsonl,minimax_trad_d4_vs_stockfish_sk3,0-1,158,checkmate,3.0289,71.2029,0.0383,0.9013
metrics_minimax_trad_d4_vs_stockfish_sk3_g2_orig.jsonl,minimax_trad_d4_vs_stockfish_sk3,1-0,129,checkmate,52.7397,2.4628,0.8114,0.0385
metrics_minimax_trad_d4_vs_stockfish_sk3_g3_orig.jsonl,minimax_trad_d4_vs_stockfish_sk3,1/2-1/2,64,draw_3fold_claim,54.3935,0.8119,1.6998,0.0254
metrics_minimax_trad_d4_vs_stockfish_sk3_g4_orig.jsonl,minimax_trad_d4_vs_stockfish_sk3,1-0,131,checkmate,59.5125,1.8907,0.9017,0.0291
metrics_minimax_trad_d4_vs_stockfish_sk3_g5_orig.jsonl,minimax_trad_d4_vs_stockfish_sk3,1-0,53,checkmate,30.0828,0.8958,1.1142,0.0345
metrics_minimax_trad_d4_vs_stockfish_sk3_g6_orig.jsonl,minimax_trad_d4_vs_stockfish_sk3,1-0,39,checkmate,61.5064,0.4529,3.0753,0.0238
metrics_minimax_trad_d4_vs_stockfish_sk3_g7_orig.jsonl,minimax_trad_d4_vs_stockfish_sk3,1/2-1/2,146,draw_3fold_claim,55.0995,2.8924,0.7548,0.0396
metrics_minimax_trad_d4_vs_stockfish_sk3_g8_orig.jsonl,minimax_trad_d4_vs_stockfish_sk3,1/2-1/2,40,draw_3fold_claim,18.9238,0.4622,0.9462,0.0231
metrics_minimax_trad_d4_vs_stockfish_sk3_g9_orig.jsonl,minimax_trad_d4_vs_stockfish_sk3,1/2-1/2,64,draw_3fold_claim,39.7073,1.2707,1.2409,0.0397
metrics_minimax_trad_d4_vs_stockfish_sk5_g10_orig.jsonl,minimax_trad_d4_vs_stockfish_sk5,1/2-1/2,186,draw_3fold_claim,60.0442,1.6276,0.6456,0.0175
metrics_minimax_trad_d4_vs_stockfish_sk5_g11_swap.jsonl,minimax_trad_d4_vs_stockfish_sk5,1/2-1/2,86,draw_3fold_claim,0.7778,47.4467,0.0181,1.1034
metrics_minimax_trad_d4_vs_stockfish_sk5_g12_swap.jsonl,minimax_trad_d4_vs_stockfish_sk5,1/2-1/2,204,draw_3fold_claim,1.1735,76.0614,0.0115,0.7457
metrics_minimax_trad_d4_vs_stockfish_sk5_g13_swap.jsonl,minimax_trad_d4_vs_stockfish_sk5,0-1,110,checkmate,2.1405,43.7815,0.0389,0.796
metrics_minimax_trad_d4_vs_stockfish_sk5_g14_swap.jsonl,minimax_trad_d4_vs_stockfish_sk5,1/2-1/2,128,draw_3fold_claim,1.0243,36.0355,0.016,0.5631
metrics_minimax_trad_d4_vs_stockfish_sk5_g15_swap.jsonl,minimax_trad_d4_vs_stockfish_sk5,1/2-1/2,160,draw_3fold_claim,1.7691,76.9577,0.0221,0.962
metrics_minimax_trad_d4_vs_stockfish_sk5_g16_swap.jsonl,minimax_trad_d4_vs_stockfish_sk5,0-1,58,checkmate,0.9637,61.7801,0.0332,2.1303
metrics_minimax_trad_d4_vs_stockfish_sk5_g17_swap.jsonl,minimax_trad_d4_vs_stockfish_sk5,1-0,161,checkmate,1.29,74.2603,0.0159,0.9283
metrics_minimax_trad_d4_vs_stockfish_sk5_g18_swap.jsonl,minimax_trad_d4_vs_stockfish_sk5,0-1,56,checkmate,1.2195,39.6967,0.0436,1.4177
metrics_minimax_trad_d4_vs_stockfish_sk5_g19_swap.jsonl,minimax_trad_d4_vs_stockfish_sk5,1/2-1/2,157,draw_3fold_claim,1.8253,72.3853,0.0231,0.928
metrics_minimax_trad_d4_vs_stockfish_sk5_g1_orig.jsonl,minimax_trad_d4_vs_stockfish_sk5,1-0,51,checkmate,20.0268,0.3411,0.7703,0.0136
metrics_minimax_trad_d4_vs_stockfish_sk5_g20_swap.jsonl,minimax_trad_d4_vs_stockfish_sk5,0-1,74,checkmate,1.0384,73.8852,0.0281,1.9969
metrics_minimax_trad_d4_vs_stockfish_sk5_g2_orig.jsonl,minimax_trad_d4_vs_stockfish_sk5,1/2-1/2,143,draw_3fold_claim,63.7236,0.8552,0.8851,0.012
metrics_minimax_trad_d4_vs_stockfish_sk5_g3_orig.jsonl,minimax_trad_d4_vs_stockfish_sk5,0-1,188,checkmate,68.0552,2.8217,0.724,0.03
metrics_minimax_trad_d4_vs_stockfish_sk5_g4_orig.jsonl,minimax_trad_d4_vs_stockfish_sk5,1-0,95,checkmate,56.9459,1.839,1.1864,0.0391
metrics_minimax_trad_d4_vs_stockfish_sk5_g5_orig.jsonl,minimax_trad_d4_vs_stockfish_sk5,1-0,91,checkmate,57.2355,1.0249,1.2442,0.0228
metrics_minimax_trad_d4_vs_stockfish_sk5_g6_orig.jsonl,minimax_trad_d4_vs_stockfish_sk5,1/2-1/2,99,draw_3fold_claim,59.3797,1.5107,1.1876,0.0308
metrics_minimax_trad_d4_vs_stockfish_sk5_g7_orig.jsonl,minimax_trad_d4_vs_stockfish_sk5,1-0,47,checkmate,32.7752,1.0367,1.3656,0.0451
metrics_minimax_trad_d4_vs_stockfish_sk5_g8_orig.jsonl,minimax_trad_d4_vs_stockfish_sk5,1-0,103,checkmate,32.6284,1.6879,0.6275,0.0331
metrics_minimax_trad_d4_vs_stockfish_sk5_g9_orig.jsonl,minimax_trad_d4_vs_stockfish_sk5,1/2-1/2,191,draw_3fold_claim,56.4495,2.5418,0.588,0.0268
metrics_minimax_trad_d4_vs_stockfish_sk8_g10_orig.jsonl,minimax_trad_d4_vs_stockfish_sk8,0-1,180,checkmate,57.9507,2.3084,0.6439,0.0256
metrics_minimax_trad_d4_vs_stockfish_sk8_g11_swap.jsonl,minimax_trad_d4_vs_stockfish_sk8,1-0,99,checkmate,1.3334,58.0627,0.0267,1.185
metrics_minimax_trad_d4_vs_stockfish_sk8_g12_swap.jsonl,minimax_trad_d4_vs_stockfish_sk8,1-0,113,checkmate,0.7289,82.8181,0.0128,1.4789
